case_name,seed,iteration,phase,selected_action,selected_weight_index,w1,w2,w3,w_throughput,w_interference,w_energy,cvar_alpha,hv_before,hv_after,delta_hv,normalized_hv_before,normalized_hv_after,delta_normalized_hv,archive_size_before,archive_size_after,archive_size,delta_archive_size,coverage_before,coverage_after,delta_coverage,feasibility_rate,valid_sample_efficiency,duplicate_rate,num_unique_samples,num_non_dominated_candidates,num_archive_additions,penalty,shots,n_most_prob,substitution_factor,candidate_selection_mode,warm_start_mode,parameter_transfer_mode,reward,selection_score,exploration_bonus,exploitation_score,coverage_novelty_score,stagnation_counter,reason_for_action,method
main_dense_small_cell,2,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5556516569606784,0.5556516569606784,0.0,0.5556516569606784,0.5556516569606784,0,4,4,4,0.0,0.2,0.2,1.0,0.4,0.0,10,4,4,20.0,96,10,2,diverse,none,nearest_weight,0.8457867362146052,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + diversity
main_dense_small_cell,2,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.5556516569606784,0.805382069220432,0.24973041225975356,0.5556516569606784,0.805382069220432,0.24973041225975356,4,11,11,7,0.2,0.4,0.2,1.0,1.0,0.0,10,10,7,20.0,96,10,2,diverse,none,nearest_weight,0.6897360655737705,,0.0,0.0,0.8,0,warmup_sweep,Adaptive weights + diversity
main_dense_small_cell,2,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.5556516569606784,0.5556516569606784,0.0,0.5556516569606784,0.5556516569606784,0,4,4,4,0.0,0.2,0.2,1.0,0.4,0.0,10,4,4,20.0,96,10,2,diverse,none,nearest_weight,0.8457867362146052,,0.0,0.0,1.0,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
main_dense_small_cell,2,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.5556516569606784,0.805382069220432,0.24973041225975356,0.5556516569606784,0.805382069220432,0.24973041225975356,4,11,11,7,0.2,0.4,0.2,1.0,1.0,0.0,10,10,7,20.0,96,10,2,diverse,none,nearest_weight,0.6897360655737705,,0.0,0.0,0.8,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
main_dense_small_cell,2,1,replay,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8299320405520996,0.8299320405520996,0.0,0.8299320405520996,0.8299320405520996,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.4801831594634873,0.0,0.0,0.0,1.0,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
main_dense_small_cell,2,2,replay,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8299320405520996,0.8688425533666114,0.038910512814511855,0.8299320405520996,0.8688425533666114,0.038910512814511855,10,14,14,4,0.5,0.7,0.19999999999999996,1.0,1.0,0.0,10,10,4,20.0,96,10,2,diverse,none,nearest_weight,0.3288269746646796,1.0,0.0,0.0,0.5,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
main_dense_small_cell,3,1,fixed,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8491490162713886,0.8491490162713886,0.0,0.8491490162713886,0.8491490162713886,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5116521840777657,0.0,0.0,0.0,1.0,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
main_dense_small_cell,3,2,fixed,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8491490162713886,0.8736778812404337,0.02452886496904505,0.8491490162713886,0.8736778812404337,0.02452886496904505,10,15,15,5,0.4,0.6,0.19999999999999996,1.0,1.0,0.0,10,10,5,20.0,96,10,2,diverse,none,nearest_weight,0.36537065337763003,1.0,0.0,0.0,0.6,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
main_dense_small_cell,3,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights only
main_dense_small_cell,3,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8674567922990092,0.8835131266144953,0.016056334315486143,0.8674567922990092,0.8835131266144953,0.016056334315486143,10,14,14,4,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,4,20.0,96,10,2,diverse,none,nearest_weight,0.2865728189984005,,0.0,0.0,0.6,0,warmup_sweep,Adaptive weights only
main_dense_small_cell,3,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive CVaR only
main_dense_small_cell,3,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.8674567922990092,0.8846980959366715,0.017241303637662297,0.8674567922990092,0.8846980959366715,0.017241303637662297,10,13,13,3,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.237803285345146,1.0,0.0,0.0,0.6,0,best_ucb_score,Adaptive CVaR only
main_dense_small_cell,3,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive candidate diversity only
main_dense_small_cell,3,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8674567922990092,0.8846980959366715,0.017241303637662297,0.8674567922990092,0.8846980959366715,0.017241303637662297,10,13,13,3,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.237803285345146,1.0,0.0,0.0,0.6,0,best_ucb_score,Adaptive candidate diversity only
main_dense_small_cell,3,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive resources only
main_dense_small_cell,3,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8674567922990092,0.8846980959366715,0.017241303637662297,0.8674567922990092,0.8846980959366715,0.017241303637662297,10,13,13,3,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.237803285345146,1.0,0.0,0.0,0.6,0,best_ucb_score,Adaptive resources only
main_dense_small_cell,3,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + CVaR
main_dense_small_cell,3,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.8674567922990092,0.8835131266144953,0.016056334315486143,0.8674567922990092,0.8835131266144953,0.016056334315486143,10,14,14,4,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,4,20.0,96,10,2,diverse,none,nearest_weight,0.2865728189984005,,0.0,0.0,0.6,0,warmup_sweep,Adaptive weights + CVaR
main_dense_small_cell,3,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + diversity
main_dense_small_cell,3,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8674567922990092,0.8835131266144953,0.016056334315486143,0.8674567922990092,0.8835131266144953,0.016056334315486143,10,14,14,4,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,4,20.0,96,10,2,diverse,none,nearest_weight,0.2865728189984005,,0.0,0.0,0.6,0,warmup_sweep,Adaptive weights + diversity
main_dense_small_cell,3,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.8674567922990092,0.8674567922990092,0.0,0.8674567922990092,0.8674567922990092,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.5306628891349823,,0.0,0.0,1.0,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
main_dense_small_cell,3,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.8674567922990092,0.8835131266144953,0.016056334315486143,0.8674567922990092,0.8835131266144953,0.016056334315486143,10,14,14,4,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,4,20.0,96,10,2,diverse,none,nearest_weight,0.2865728189984005,,0.0,0.0,0.6,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
main_dense_small_cell,3,1,replay,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6877561945910047,0.6877561945910047,0.0,0.6877561945910047,0.6877561945910047,0,4,4,4,0.0,0.2,0.2,1.0,0.4,0.0,10,4,4,20.0,96,10,2,diverse,none,nearest_weight,1.0040626676510398,0.0,0.0,0.0,1.0,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
main_dense_small_cell,3,2,replay,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6877561945910047,0.7592098447182232,0.0714536501272185,0.6877561945910047,0.7592098447182232,0.0714536501272185,4,5,5,1,0.2,0.3,0.09999999999999998,1.0,0.4,0.0,10,4,1,20.0,96,10,2,diverse,none,nearest_weight,0.19409712070874868,1.0,0.0,0.0,0.8,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
main_dense_small_cell,4,1,fixed,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.865061517628079,0.865061517628079,0.0,0.865061517628079,0.865061517628079,0,10,10,10,0.0,0.6,0.6,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.4725986170987069,0.0,0.0,0.0,1.0,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
main_dense_small_cell,4,2,fixed,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.865061517628079,0.9609984509494605,0.09593693332138142,0.865061517628079,0.9609984509494605,0.09593693332138142,10,17,17,7,0.6,0.5,-0.09999999999999998,1.0,1.0,0.0,10,10,7,20.0,96,10,2,diverse,none,nearest_weight,0.46892077151335315,1.0,0.0,0.0,0.4,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
main_dense_small_cell,4,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights only
main_dense_small_cell,4,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.7677971550406155,0.859389774400274,0.09159261935965846,0.7677971550406155,0.859389774400274,0.09159261935965846,10,8,8,-2,0.4,0.6,0.19999999999999996,1.0,0.4,0.0,10,4,0,20.0,96,10,2,diverse,none,nearest_weight,0.07488964223727669,,0.0,0.0,0.6,0,warmup_sweep,Adaptive weights only
main_dense_small_cell,4,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive CVaR only
main_dense_small_cell,4,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.7677971550406155,0.9106164765322571,0.14281932149164156,0.7677971550406155,0.9106164765322571,0.14281932149164156,10,12,12,2,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,2,20.0,96,10,2,diverse,none,nearest_weight,0.30242337495101074,1.0,0.0,0.0,0.6,0,best_ucb_score,Adaptive CVaR only
main_dense_small_cell,4,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive candidate diversity only
main_dense_small_cell,4,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.7677971550406155,0.9106164765322571,0.14281932149164156,0.7677971550406155,0.9106164765322571,0.14281932149164156,10,12,12,2,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,2,20.0,96,10,2,diverse,none,nearest_weight,0.30242337495101074,1.0,0.0,0.0,0.6,0,best_ucb_score,Adaptive candidate diversity only
main_dense_small_cell,4,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive resources only
main_dense_small_cell,4,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.7677971550406155,0.9106164765322571,0.14281932149164156,0.7677971550406155,0.9106164765322571,0.14281932149164156,10,12,12,2,0.4,0.5,0.09999999999999998,1.0,1.0,0.0,10,10,2,20.0,96,10,2,diverse,none,nearest_weight,0.30242337495101074,1.0,0.0,0.0,0.6,0,best_ucb_score,Adaptive resources only
main_dense_small_cell,4,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + CVaR
main_dense_small_cell,4,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.7677971550406155,0.859389774400274,0.09159261935965846,0.7677971550406155,0.859389774400274,0.09159261935965846,10,8,8,-2,0.4,0.6,0.19999999999999996,1.0,0.4,0.0,10,4,0,20.0,96,10,2,diverse,none,nearest_weight,0.07488964223727669,,0.0,0.0,0.6,0,warmup_sweep,Adaptive weights + CVaR
main_dense_small_cell,4,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + diversity
main_dense_small_cell,4,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.7677971550406155,0.859389774400274,0.09159261935965846,0.7677971550406155,0.859389774400274,0.09159261935965846,10,8,8,-2,0.4,0.6,0.19999999999999996,1.0,0.4,0.0,10,4,0,20.0,96,10,2,diverse,none,nearest_weight,0.07488964223727669,,0.0,0.0,0.6,0,warmup_sweep,Adaptive weights + diversity
main_dense_small_cell,4,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.7677971550406155,0.7677971550406155,0.0,0.7677971550406155,0.7677971550406155,0,10,10,10,0.0,0.4,0.4,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3423461116398858,,0.0,0.0,1.0,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
main_dense_small_cell,4,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.7677971550406155,0.859389774400274,0.09159261935965846,0.7677971550406155,0.859389774400274,0.09159261935965846,10,8,8,-2,0.4,0.6,0.19999999999999996,1.0,0.4,0.0,10,4,0,20.0,96,10,2,diverse,none,nearest_weight,0.07488964223727669,,0.0,0.0,0.6,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
main_dense_small_cell,4,1,replay,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8333238906299365,0.8333238906299365,0.0,0.8333238906299365,0.8333238906299365,0,10,10,10,0.0,0.6,0.6,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.4431489782207043,0.0,0.0,0.0,1.0,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
main_dense_small_cell,4,2,replay,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8333238906299365,0.9276920439095847,0.0943681532796482,0.8333238906299365,0.9276920439095847,0.0943681532796482,10,14,14,4,0.6,0.4,-0.19999999999999996,1.0,1.0,0.0,10,10,4,20.0,96,10,2,diverse,none,nearest_weight,0.2974650859414367,1.0,0.0,0.0,0.4,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
high_conflict_tradeoff_case,0,1,fixed,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.7053119030185732,0.7053119030185732,0.0,0.7053119030185732,0.7053119030185732,0,3,3,3,0.0,0.2,0.2,1.0,0.3,0.0,10,3,3,20.0,96,10,2,diverse,none,nearest_weight,0.9394357583592879,0.0,0.0,0.0,1.0,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
high_conflict_tradeoff_case,0,2,fixed,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.7053119030185732,0.865583130981043,0.16027122796246984,0.7053119030185732,0.865583130981043,0.16027122796246984,3,6,6,3,0.2,0.3,0.09999999999999998,1.0,0.3,0.0,10,3,3,20.0,96,10,2,diverse,none,nearest_weight,0.37885868837045317,1.0,0.0,0.0,0.8,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
high_conflict_tradeoff_case,0,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights only
high_conflict_tradeoff_case,0,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6589191593976439,0.7196504010470085,0.06073124164936461,0.6589191593976439,0.7196504010470085,0.06073124164936461,10,13,13,3,0.5,0.5,0.0,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.26013388376329544,,0.0,0.0,0.5,0,warmup_sweep,Adaptive weights only
high_conflict_tradeoff_case,0,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive CVaR only
high_conflict_tradeoff_case,0,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.6589191593976439,0.6916844048923743,0.032765245494730366,0.6589191593976439,0.6916844048923743,0.032765245494730366,10,18,18,8,0.5,0.6,0.09999999999999998,1.0,1.0,0.0,10,10,8,20.0,96,10,2,diverse,none,nearest_weight,0.502396914849856,1.0,0.0,0.0,0.5,0,best_ucb_score,Adaptive CVaR only
high_conflict_tradeoff_case,0,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive candidate diversity only
high_conflict_tradeoff_case,0,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6589191593976439,0.6916844048923743,0.032765245494730366,0.6589191593976439,0.6916844048923743,0.032765245494730366,10,18,18,8,0.5,0.6,0.09999999999999998,1.0,1.0,0.0,10,10,8,20.0,96,10,2,diverse,none,nearest_weight,0.502396914849856,1.0,0.0,0.0,0.5,0,best_ucb_score,Adaptive candidate diversity only
high_conflict_tradeoff_case,0,1,adaptive,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,0.0,0.0,0.0,1.0,0,best_ucb_score,Adaptive resources only
high_conflict_tradeoff_case,0,2,adaptive,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6589191593976439,0.6916844048923743,0.032765245494730366,0.6589191593976439,0.6916844048923743,0.032765245494730366,10,18,18,8,0.5,0.6,0.09999999999999998,1.0,1.0,0.0,10,10,8,20.0,96,10,2,diverse,none,nearest_weight,0.502396914849856,1.0,0.0,0.0,0.5,0,best_ucb_score,Adaptive resources only
high_conflict_tradeoff_case,0,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + CVaR
high_conflict_tradeoff_case,0,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.6589191593976439,0.7196504010470085,0.06073124164936461,0.6589191593976439,0.7196504010470085,0.06073124164936461,10,13,13,3,0.5,0.5,0.0,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.26013388376329544,,0.0,0.0,0.5,0,warmup_sweep,Adaptive weights + CVaR
high_conflict_tradeoff_case,0,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights + diversity
high_conflict_tradeoff_case,0,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.6589191593976439,0.7196504010470085,0.06073124164936461,0.6589191593976439,0.7196504010470085,0.06073124164936461,10,13,13,3,0.5,0.5,0.0,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.26013388376329544,,0.0,0.0,0.5,0,warmup_sweep,Adaptive weights + diversity
high_conflict_tradeoff_case,0,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.22000000000000003,0.0,0.6589191593976439,0.6589191593976439,0.0,0.6589191593976439,0.6589191593976439,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.3034229476405947,,0.0,0.0,1.0,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
high_conflict_tradeoff_case,0,2,warmup,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.24200000000000005,0.6589191593976439,0.7196504010470085,0.06073124164936461,0.6589191593976439,0.7196504010470085,0.06073124164936461,10,13,13,3,0.5,0.5,0.0,1.0,1.0,0.0,10,10,3,20.0,96,10,2,diverse,none,nearest_weight,0.26013388376329544,,0.0,0.0,0.5,0,warmup_sweep,Full AI-Adaptive Pareto-QAOA
high_conflict_tradeoff_case,0,1,replay,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5115644296591365,0.5115644296591365,0.0,0.5115644296591365,0.5115644296591365,0,4,4,4,0.0,0.3,0.3,1.0,0.4,0.0,10,4,4,20.0,96,10,2,diverse,none,nearest_weight,0.8172749779632134,0.0,0.0,0.0,1.0,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
high_conflict_tradeoff_case,0,2,replay,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.5115644296591365,0.6032241670557874,0.0916597373966509,0.5115644296591365,0.6032241670557874,0.0916597373966509,4,12,12,8,0.3,0.5,0.2,1.0,1.0,0.0,10,10,8,20.0,96,10,2,diverse,none,nearest_weight,0.5808090909090909,1.0,0.0,0.0,0.7,0,replay_recorded_adaptive_schedule,Replay-Adaptive Schedule
high_conflict_tradeoff_case,1,1,fixed,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8648372858398735,0.8648372858398735,0.0,0.8648372858398735,0.8648372858398735,0,10,10,10,0.0,0.3,0.3,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.4524106334061389,0.0,0.0,0.0,1.0,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
high_conflict_tradeoff_case,1,2,fixed,weight_1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8648372858398735,0.8778765163058724,0.013039230465998863,0.8648372858398735,0.8778765163058724,0.013039230465998863,10,16,16,6,0.3,0.4,0.10000000000000003,1.0,1.0,0.0,10,10,6,20.0,96,10,2,diverse,none,nearest_weight,0.3826026094953443,1.0,0.0,0.0,0.7,0,fixed_cyclic_schedule,Fixed Pareto-QAOA
high_conflict_tradeoff_case,1,1,warmup,weight_0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.7858348894870566,0.7858348894870566,0.0,0.7858348894870566,0.7858348894870566,0,10,10,10,0.0,0.5,0.5,1.0,1.0,0.0,10,10,10,20.0,96,10,2,diverse,none,nearest_weight,1.4154477641108174,,0.0,0.0,1.0,0,warmup_sweep,Adaptive weights only
